항로,출발지,도착지,선박,객실등급, 일반대인 , 일반소아 , 도서대인 , 도서소아 ,시행일자,입력일시
여수-손죽-거문,거문도,외나로도,줄리아 아쿠아,일반석,1500,750,750,750,2014-07-01,13:56.1
여수-손죽-거문,거문도,외나로도,줄리아 아쿠아,일반석,1500,750,750,750,2016-03-30,37:04.4
여수-손죽-거문,거문도,외나로도,웨스트그린호,일반석,1500,750,750,750,2024-04-15,39:06.4
여수-손죽-거문,거문도,외나로도,웨스트그린호,일반석,0,0,0,0,2024-09-14,00:03.9
여수-손죽-거문,거문도,외나로도,웨스트그린호,일반석,1500,750,750,750,2024-09-19,00:03.9
여수-손죽-거문,거문도,외나로도,웨스트그린호,우등석,1500,750,750,750,2024-04-15,39:29.3
여수-손죽-거문,거문도,외나로도,웨스트그린호,우등석,0,0,0,0,2024-09-14,00:03.9
여수-손죽-거문,거문도,외나로도,웨스트그린호,우등석,1500,750,750,750,2024-09-19,00:03.9
여수-손죽-거문,거문도,외나로도,거문도사랑,1층,1500,750,750,750,2024-04-15,06:41.8
여수-손죽-거문,거문도,외나로도,거문도사랑,2층,1500,750,750,750,2024-04-15,06:46.9
여수-손죽-거문,거문도,외나로도,오가고호,등급없음,0,0,0,0,2005-12-31,28:47.0
여수-손죽-거문,거문도,외나로도,오가고호,등급없음,1000,500,500,250,2006-01-02,36:18.5
여수-손죽-거문,거문도,외나로도,오가고호,일등실,1000,500,500,250,2008-07-25,58:07.6
여수-손죽-거문,거문도,외나로도,오가고호,일등실,1000,500,500,250,2013-10-01,55:07.8
여수-손죽-거문,거문도,외나로도,오가고호,등급없음,0,0,0,0,2008-07-25,58:07.6
여수-손죽-거문,거문도,외나로도,오가고호,등급없음,1000,500,500,250,2013-10-01,55:17.4
여수-손죽-거문,거문도,외나로도,오가고호,등급없음,1000,500,500,250,2008-07-25,58:07.5
여수-손죽-거문,거문도,외나로도,오가고호,등급없음,1000,500,500,250,2013-10-01,55:26.5
여수-손죽-거문,거문도,외나로도,페레스트로이카,등급없음,0,0,0,0,2005-12-31,28:47.0
여수-손죽-거문,거문도,외나로도,페레스트로이카,등급없음,1000,500,500,250,2006-01-02,36:18.5
여수-손죽-거문,거문도,외나로도,페레스트로이카,일등실,1000,500,500,250,2008-07-25,58:07.6
여수-손죽-거문,거문도,외나로도,모비딕,등급없음,1000,500,500,250,2008-07-25,58:07.5
여수-손죽-거문,거문도,외나로도,모비딕,등급없음,0,0,0,0,2008-07-25,58:07.6
여수-손죽-거문,거문도,외나로도,모비딕,등급없음,1000,500,500,250,2008-07-25,58:07.6
여수-손죽-거문,거문도,외나로도,데모크라시1,등급없음,0,0,0,0,2005-12-31,28:47.0
여수-손죽-거문,거문도,외나로도,데모크라시1,등급없음,1000,500,500,250,2006-01-02,36:18.5
여수-손죽-거문,거문도,외나로도,데모크라시1,등급없음,1000,500,500,250,2008-07-25,58:07.6
여수-손죽-거문,거문도,외나로도,데모크라시1,등급없음,1000,500,500,250,2013-10-01,55:07.8
여수-손죽-거문,거문도,외나로도,데모크라시1,등급없음,0,0,0,0,2008-07-25,58:07.6
여수-손죽-거문,거문도,외나로도,데모크라시1,등급없음,1000,500,500,250,2013-10-01,55:17.4
여수-손죽-거문,거문도,외나로도,데모크라시1,등급없음,1000,500,500,250,2008-07-25,58:07.5
여수-손죽-거문,거문도,외나로도,데모크라시1,등급없음,1000,500,500,250,2013-10-01,55:26.5
여수-손죽-거문,거문도,외나로도,가고오고호,일반,0,0,0,0,2005-12-31,28:47.0
여수-손죽-거문,거문도,외나로도,가고오고호,일반,1000,500,500,250,2006-01-02,36:18.5
여수-손죽-거문,거문도,외나로도,가고오고호,일반,1000,500,500,250,2008-07-25,58:07.6
여수-손죽-거문,거문도,외나로도,거문도사랑,일반실,1500,750,750,750,2023-10-16,57:41.5
여수-손죽-거문,거문도,초도,니나,1층,750,250,300,350,2021-02-02,15:07.1
여수-손죽-거문,거문도,초도,니나,2층,750,250,300,350,2021-02-02,16:57.8
여수-손죽-거문,거문도,초도,데모크라시 1호,일반석,1000,500,500,250,2009-08-27,50:48.5
여수-손죽-거문,거문도,초도,거문도사랑,등급없음,0,0,0,0,2005-12-31,28:47.0
여수-손죽-거문,거문도,초도,거문도사랑,등급없음,1000,500,500,250,2006-01-02,36:18.5
여수-손죽-거문,거문도,초도,조국호,일반석,750,250,300,350,2015-04-01,09:57.2
여수-손죽-거문,거문도,초도,조국호,일반석,750,250,300,350,2016-05-04,01:52.5
여수-손죽-거문,거문도,초도,남 해  퀸,1층,750,250,300,350,2020-09-29,37:52.8
여수-손죽-거문,거문도,초도,남 해  퀸,2층,750,250,300,350,2020-09-29,37:56.7
여수-손죽-거문,거문도,초도,남 해  퀸,2층VIP1,750,250,300,350,2020-09-29,37:59.3
여수-손죽-거문,거문도,초도,남 해  퀸,2층VIP2,750,250,300,350,2020-09-29,38:01.9
여수-손죽-거문,거문도,초도,뉴아카디아,등급없음,0,0,0,0,2005-12-31,28:47.0
여수-손죽-거문,거문도,초도,뉴아카디아,일반석,1000,500,500,250,2006-01-02,36:18.5
여수-손죽-거문,거문도,초도,줄리아 아쿠아,일반석,1000,500,500,250,2009-08-27,50:48.5
여수-손죽-거문,거문도,초도,줄리아 아쿠아,일반석,1000,500,500,250,2012-05-17,58:37.8
여수-손죽-거문,거문도,초도,줄리아 아쿠아,일반석,1000,500,500,250,2012-05-27,59:52.5
여수-손죽-거문,거문도,초도,줄리아 아쿠아,일반석,1000,500,500,250,2012-10-01,09:13.9
여수-손죽-거문,거문도,초도,줄리아 아쿠아,일반석,1000,500,500,250,2013-10-01,09:53.2
여수-손죽-거문,거문도,초도,줄리아 아쿠아,일반석,750,250,300,350,2014-07-01,13:56.1
여수-손죽-거문,거문도,초도,줄리아 아쿠아,일반석,750,250,300,350,2016-03-30,37:04.4
여수-손죽-거문,거문도,초도,백령아일랜드,1등실,0,0,0,0,2005-12-31,28:47.0
여수-손죽-거문,거문도,초도,백령아일랜드,1등실,1000,500,500,250,2006-01-02,36:18.5
여수-손죽-거문,거문도,초도,유토피아,등급없음,750,250,300,350,2015-04-09,13:56.1
여수-손죽-거문,거문도,초도,유토피아,등급없음,750,250,300,350,2015-04-09,13:56.1
여수-손죽-거문,거문도,초도,웨스트그린호,일반석,750,250,300,350,2023-02-22,51:39.4
여수-손죽-거문,거문도,초도,웨스트그린호,우등석,750,250,300,350,2023-02-22,51:43.6
여수-손죽-거문,거문도,초도,거문도사랑,1층,750,250,300,350,2024-04-09,13:12.2
여수-손죽-거문,거문도,초도,거문도사랑,2층,750,250,300,350,2024-04-09,13:19.3
여수-손죽-거문,거문도,초도,NULL,등급없음,750,250,300,350,2015-04-01,09:57.2
여수-손죽-거문,거문도,초도,NULL,등급없음,750,250,300,350,2016-05-04,01:52.5
여수-손죽-거문,거문도,초도,파라다이스,1층,750,250,300,350,2021-04-14,48:57.6
여수-손죽-거문,거문도,초도,파라다이스,1층,750,250,300,350,2023-07-24,33:21.1
여수-손죽-거문,거문도,초도,파라다이스,2층,750,250,300,350,2021-04-14,49:01.8
여수-손죽-거문,거문도,초도,파라다이스,2층,750,250,300,350,2023-07-24,33:21.1
여수-손죽-거문,거문도,초도,남 해  퀸,1층,750,250,300,350,2020-09-29,37:52.8
여수-손죽-거문,거문도,초도,남 해  퀸,1층,750,250,300,350,2022-02-28,03:52.7
여수-손죽-거문,거문도,초도,데모크라시1,등급없음,0,0,0,0,2008-07-25,58:07.6
여수-손죽-거문,거문도,초도,데모크라시1,등급없음,1000,500,500,250,2013-10-01,55:26.5
여수-손죽-거문,거문도,초도,가고오고호,일반,0,0,0,0,2005-12-31,28:47.0
여수-손죽-거문,거문도,초도,가고오고호,일반,1000,500,500,250,2006-01-02,36:18.5
여수-손죽-거문,거문도,초도,가고오고호,일반,0,0,0,0,2008-07-25,58:07.6
여수-손죽-거문,거문도,초도,거문도사랑,일반실,750,250,300,350,2023-10-16,57:41.5
여수-손죽-거문,거문도,여수,니나,1층,1500,750,750,750,2021-02-02,15:07.1
여수-손죽-거문,거문도,여수,니나,2층,1500,750,750,750,2021-02-02,16:57.8
여수-손죽-거문,거문도,여수,데모크라시 1호,일반석,1000,500,500,250,2009-08-27,50:48.5
여수-손죽-거문,거문도,여수,거문도사랑,등급없음,0,0,0,0,2005-12-31,28:46.9
여수-손죽-거문,거문도,여수,거문도사랑,등급없음,1000,500,500,250,2006-01-02,36:18.5
여수-손죽-거문,거문도,여수,조국호,일반석,1500,750,750,750,2015-04-01,09:57.2
여수-손죽-거문,거문도,여수,조국호,일반석,1500,750,750,750,2016-05-04,01:52.4
여수-손죽-거문,거문도,여수,남 해  퀸,1층,1500,750,750,750,2020-09-29,37:52.8
여수-손죽-거문,거문도,여수,남 해  퀸,2층,1500,750,750,750,2020-09-29,37:56.7
여수-손죽-거문,거문도,여수,남 해  퀸,2층VIP1,1500,750,750,750,2020-09-29,37:59.3
여수-손죽-거문,거문도,여수,남 해  퀸,2층VIP2,1500,750,750,750,2020-09-29,38:01.9
여수-손죽-거문,거문도,여수,뉴아카디아,등급없음,0,0,0,0,2005-12-31,28:46.9
여수-손죽-거문,거문도,여수,뉴아카디아,일반석,1000,500,500,250,2006-01-02,36:18.5
여수-손죽-거문,거문도,여수,줄리아 아쿠아,일반석,1000,500,500,250,2009-08-27,50:48.5
여수-손죽-거문,거문도,여수,줄리아 아쿠아,일반석,1000,500,500,250,2012-05-17,58:37.8
여수-손죽-거문,거문도,여수,줄리아 아쿠아,일반석,1000,500,500,250,2012-05-27,59:52.5
여수-손죽-거문,거문도,여수,줄리아 아쿠아,일반석,1000,500,500,250,2012-10-01,09:13.9
여수-손죽-거문,거문도,여수,줄리아 아쿠아,일반석,1000,500,500,250,2013-10-01,09:53.2
여수-손죽-거문,거문도,여수,줄리아 아쿠아,일반석,1500,750,750,750,2014-07-01,13:56.1
여수-손죽-거문,거문도,여수,줄리아 아쿠아,일반석,1500,750,750,750,2016-03-30,37:04.4
여수-손죽-거문,거문도,여수,백령아일랜드,1등실,0,0,0,0,2005-12-31,28:46.9
여수-손죽-거문,거문도,여수,백령아일랜드,1등실,1000,500,500,250,2006-01-02,36:18.5
여수-손죽-거문,거문도,여수,유토피아,등급없음,1500,750,750,750,2015-04-09,13:56.1
여수-손죽-거문,거문도,여수,유토피아,등급없음,1500,750,750,750,2015-04-09,13:56.1
여수-손죽-거문,거문도,여수,웨스트그린호,일반석,1500,750,750,750,2023-02-22,51:39.4
여수-손죽-거문,거문도,여수,웨스트그린호,우등석,1500,750,750,750,2023-02-22,51:43.6
여수-손죽-거문,거문도,여수,거문도사랑,1층,1500,750,750,750,2024-04-09,13:12.2
여수-손죽-거문,거문도,여수,거문도사랑,2층,1500,750,750,750,2024-04-09,13:19.3
여수-손죽-거문,거문도,여수,NULL,등급없음,1500,750,750,750,2015-04-01,09:57.2
여수-손죽-거문,거문도,여수,NULL,등급없음,1500,750,750,750,2016-05-04,01:52.4
여수-손죽-거문,거문도,여수,파라다이스,1층,1500,750,750,750,2021-04-14,48:57.6
여수-손죽-거문,거문도,여수,파라다이스,1층,1500,750,750,750,2023-07-24,33:21.1
여수-손죽-거문,거문도,여수,파라다이스,2층,1500,750,750,750,2021-04-14,49:01.8
여수-손죽-거문,거문도,여수,파라다이스,2층,1500,750,750,750,2023-07-24,33:21.1
여수-손죽-거문,거문도,여수,남 해  퀸,1층,1500,750,750,750,2020-09-29,37:52.8
여수-손죽-거문,거문도,여수,남 해  퀸,1층,1500,750,750,750,2022-02-28,03:52.7
여수-손죽-거문,거문도,여수,남 해  퀸,2층,1500,750,750,750,2020-09-29,37:56.7
여수-손죽-거문,거문도,여수,남 해  퀸,2층,1500,750,750,750,2022-02-28,03:52.7
여수-손죽-거문,거문도,여수,남 해  퀸,2층VIP1,1500,750,750,750,2020-09-29,37:59.3
여수-손죽-거문,거문도,여수,남 해  퀸,2층VIP1,1500,750,750,750,2022-02-28,03:52.8
여수-손죽-거문,거문도,여수,남 해  퀸,2층VIP2,1500,750,750,750,2020-09-29,38:01.9
여수-손죽-거문,거문도,여수,남 해  퀸,2층VIP2,1500,750,750,750,2022-02-28,03:52.8
여수-손죽-거문,거문도,여수,줄리아 아쿠아,일반석,1000,500,500,250,2009-08-27,50:48.5
여수-손죽-거문,거문도,여수,줄리아 아쿠아,일반석,1000,500,500,250,2012-05-17,58:37.8
여수-손죽-거문,거문도,여수,줄리아 아쿠아,일반석,1000,500,500,250,2012-05-27,59:52.5
여수-손죽-거문,거문도,여수,줄리아 아쿠아,일반석,1000,500,500,250,2012-10-01,09:13.9
여수-손죽-거문,거문도,여수,줄리아 아쿠아,일반석,1000,500,500,250,2013-10-01,09:53.2
여수-손죽-거문,거문도,여수,줄리아 아쿠아,일반석,1500,750,750,750,2014-07-01,13:56.1
여수-손죽-거문,거문도,여수,줄리아 아쿠아,일반석,1500,750,750,750,2016-03-30,37:04.4
여수-손죽-거문,거문도,여수,웨스트그린호,일반석,1500,750,750,750,2024-04-15,39:06.4
여수-손죽-거문,거문도,여수,웨스트그린호,일반석,0,0,0,0,2024-09-14,00:03.9
여수-손죽-거문,거문도,여수,웨스트그린호,일반석,1500,750,750,750,2024-09-19,00:03.9
여수-손죽-거문,거문도,여수,웨스트그린호,우등석,1500,750,750,750,2024-04-15,39:29.3
여수-손죽-거문,거문도,여수,웨스트그린호,우등석,0,0,0,0,2024-09-14,00:03.9
여수-손죽-거문,거문도,여수,웨스트그린호,우등석,1500,750,750,750,2024-09-19,00:03.9
여수-손죽-거문,거문도,여수,거문도사랑,1층,1500,750,750,750,2024-04-15,06:41.8
여수-손죽-거문,거문도,여수,거문도사랑,2층,1500,750,750,750,2024-04-15,06:46.9
여수-손죽-거문,거문도,여수,오가고호,등급없음,0,0,0,0,2005-12-31,28:46.9
여수-손죽-거문,거문도,여수,오가고호,등급없음,1000,500,500,250,2006-01-02,36:18.5
여수-손죽-거문,거문도,여수,오가고호,일등실,1000,500,500,250,2008-07-25,58:07.5
여수-손죽-거문,거문도,여수,오가고호,일등실,1000,500,500,250,2013-10-01,55:07.8
여수-손죽-거문,거문도,여수,오가고호,등급없음,1000,500,500,250,2008-07-25,58:07.5
여수-손죽-거문,거문도,여수,오가고호,등급없음,1000,500,500,250,2013-10-01,55:17.4
여수-손죽-거문,거문도,여수,오가고호,등급없음,0,0,0,0,2008-07-25,58:07.5
여수-손죽-거문,거문도,여수,오가고호,등급없음,1000,500,500,250,2013-10-01,55:26.5
여수-손죽-거문,거문도,여수,페레스트로이카,등급없음,0,0,0,0,2005-12-31,28:46.9
여수-손죽-거문,거문도,여수,페레스트로이카,등급없음,1000,500,500,250,2006-01-02,36:18.5
여수-손죽-거문,거문도,여수,페레스트로이카,일등실,1000,500,500,250,2008-07-25,58:07.5
여수-손죽-거문,거문도,여수,모비딕,등급없음,0,0,0,0,2008-07-25,58:07.5
여수-손죽-거문,거문도,여수,모비딕,등급없음,1000,500,500,250,2008-07-25,58:07.5
여수-손죽-거문,거문도,여수,모비딕,등급없음,1000,500,500,250,2008-07-25,58:07.5
여수-손죽-거문,거문도,여수,데모크라시1,등급없음,0,0,0,0,2005-12-31,28:46.9
여수-손죽-거문,거문도,여수,데모크라시1,등급없음,1000,500,500,250,2006-01-02,36:18.5
여수-손죽-거문,거문도,여수,데모크라시1,등급없음,1000,500,500,250,2008-07-25,58:07.5
여수-손죽-거문,거문도,여수,데모크라시1,등급없음,1000,500,500,250,2013-10-01,55:07.8
여수-손죽-거문,거문도,여수,데모크라시1,등급없음,1000,500,500,250,2008-07-25,58:07.5
여수-손죽-거문,거문도,여수,데모크라시1,등급없음,1000,500,500,250,2013-10-01,55:17.4
여수-손죽-거문,거문도,여수,데모크라시1,등급없음,0,0,0,0,2008-07-25,58:07.5
여수-손죽-거문,거문도,여수,데모크라시1,등급없음,1000,500,500,250,2013-10-01,55:26.5
